latitude,longitude,altitude,geometry,No.,Name,Floor,X,Y,Z
-33.891074412083974,150.94776270262992,10.54,Point,14901,R4763,GF,310222.828,6248024.272,10.54
-33.89103538298628,150.9476536994106,10.54,Point,14902,R4763,GF,310212.66,6248028.399,10.54
-33.89105888139174,150.947557956613,10.54,Point,14903,R4763,GF,310203.857,6248025.616,10.54
-33.891121213352434,150.94760059838822,10.54,Point,14904,R4763,GF,310207.939,6248018.782,10.54
-33.89115592269682,150.94766735378144,10.54,Point,14905,R4763,GF,310214.19,6248015.056,10.54
-33.89114899910193,150.94773777739184,10.54,Point,14906,R4763,GF,310220.688,6248015.954,10.54
-33.89111703988772,150.9477700390931,10.54,Point,14907,R4763,GF,310223.601,6248019.558,10.54
-33.88492114120286,150.9447361522026,10.2,Point,14909,R4764,GF,309929.253,6248701.092,10.2
-33.884919511283236,150.9448292234938,10.2,Point,14910,R4764,GF,309937.858,6248701.445,10.2
-33.88486430844193,150.94483183430023,10.2,Point,14911,R4764,GF,309937.977,6248707.572,10.2
-33.88484241556584,150.94477185888215,10.2,Point,14912,R4764,GF,309932.381,6248709.889,10.2
-33.88357931554693,150.94985566061527,8.46,Point,14913,R4765,GF,310399.811,6248859.367,8.46
-33.88357931554693,150.94985566061527,11.46,Point,14913,R4765,F 1,310399.811,6248859.367,11.46
-33.88354356913106,150.949790989001,8.46,Point,14914,R4765,GF,310393.75,6248863.212,8.46
-33.88354356913106,150.949790989001,11.46,Point,14914,R4765,F 1,310393.75,6248863.212,11.46
-33.88356002027271,150.94971595444915,8.46,Point,14915,R4765,GF,310386.846,6248861.249,8.46
-33.88356002027271,150.94971595444915,11.46,Point,14915,R4765,F 1,310386.846,6248861.249,11.46
-33.883613240627525,150.94968632292682,8.46,Point,14916,R4765,GF,310384.223,6248855.292,8.46
-33.883613240627525,150.94968632292682,11.46,Point,14916,R4765,F 1,310384.223,6248855.292,11.46
-33.88368689265209,150.9497568661231,8.46,Point,14917,R4765,GF,310390.911,6248847.254,8.46
-33.88368689265209,150.9497568661231,11.46,Point,14917,R4765,F 1,310390.911,6248847.254,11.46
-33.88363450357867,150.949840231329,8.46,Point,14918,R4765,GF,310398.506,6248853.218,8.46
-33.88363450357867,150.949840231329,11.46,Point,14918,R4765,F 1,310398.506,6248853.218,11.46
-33.88608130741669,150.95254719206096,9.11,Point,14919,R4766,GF,310654.298,6248586.854,9.11
-33.886151695723626,150.95248875978112,9.11,Point,14920,R4766,GF,310649.049,6248578.94,9.11
-33.886242274737825,150.952532955028,9.11,Point,14921,R4766,GF,310653.337,6248568.976,9.11
-33.88625745996858,150.95257802244313,9.11,Point,14922,R4766,GF,310657.539,6248567.375,9.11
-33.88618409666304,150.9526337796824,9.11,Point,14923,R4766,GF,310662.534,6248575.614,9.11
-33.88733857080054,150.93794486123778,13.54,Point,14924,R4767,GF,309306.475,6248420.402,13.54
-33.88733857080054,150.93794486123778,16.54,Point,14924,R4767,F 1,309306.475,6248420.402,16.54
-33.887243092083494,150.9379675287615,13.54,Point,14925,R4767,GF,309308.359,6248431.033,13.54
-33.887243092083494,150.9379675287615,16.54,Point,14925,R4767,F 1,309308.359,6248431.033,16.54
-33.887165460222576,150.93792571826737,13.54,Point,14926,R4767,GF,309304.319,6248439.565,13.54
-33.887165460222576,150.93792571826737,16.54,Point,14926,R4767,F 1,309304.319,6248439.565,16.54
-33.887222651400286,150.9378318476306,13.54,Point,14927,R4767,GF,309295.764,6248433.048,13.54
-33.887222651400286,150.9378318476306,16.54,Point,14927,R4767,F 1,309295.764,6248433.048,16.54
-33.887265456120346,150.93775494077124,13.54,Point,14928,R4767,GF,309288.746,6248428.158,13.54
-33.887265456120346,150.93775494077124,16.54,Point,14928,R4767,F 1,309288.746,6248428.158,16.54
-33.88728090752186,150.9376658804997,13.54,Point,14929,R4767,GF,309280.543,6248426.279,13.54
-33.88728090752186,150.9376658804997,16.54,Point,14929,R4767,F 1,309280.543,6248426.279,16.54
-33.88732355445762,150.93767809811607,13.54,Point,14930,R4767,GF,309281.768,6248421.572,13.54
-33.88732355445762,150.93767809811607,16.54,Point,14930,R4767,F 1,309281.768,6248421.572,16.54
-33.88734362303922,150.93767630675814,13.54,Point,14931,R4767,GF,309281.647,6248419.343,13.54
-33.88734362303922,150.93767630675814,16.54,Point,14931,R4767,F 1,309281.647,6248419.343,16.54
-33.887403667161024,150.9377528244332,13.54,Point,14932,R4767,GF,309288.858,6248412.826,13.54
-33.887403667161024,150.9377528244332,16.54,Point,14932,R4767,F 1,309288.858,6248412.826,16.54
-33.88740477926043,150.93785209237595,13.54,Point,14933,R4767,GF,309298.042,6248412.887,13.54
-33.88740477926043,150.93785209237595,16.54,Point,14933,R4767,F 1,309298.042,6248412.887,16.54
-33.88740163157403,150.9378649692095,13.54,Point,14934,R4767,GF,309299.226,6248413.26,13.54
-33.88740163157403,150.9378649692095,16.54,Point,14934,R4767,F 1,309299.226,6248413.26,16.54
-33.887387635990805,150.9379047364048,13.54,Point,14935,R4767,GF,309302.873,6248414.886,13.54
-33.887387635990805,150.9379047364048,16.54,Point,14935,R4767,F 1,309302.873,6248414.886,16.54
-33.88678975029359,150.9511436100571,9.47,Point,14936,R4768,GF,310526.043,6248505.697,9.47
-33.88685676240908,150.95117388015166,9.47,Point,14937,R4768,GF,310528.991,6248498.321,9.47
-33.886833330429084,150.9512325965295,9.47,Point,14938,R4768,GF,310534.37,6248501.028,9.47
-33.8867814257203,150.9512334702713,9.47,Point,14939,R4768,GF,310534.336,6248506.786,9.47
-33.88673337866692,150.95119522167187,9.47,Point,14940,R4768,GF,310530.692,6248512.044,9.47
-33.88801754598329,150.9498573813758,10.73,Point,14941,R4769,GF,310409.794,6248367.157,10.73
-33.88801754598329,150.9498573813758,13.73,Point,14941,R4769,F 1,310409.794,6248367.157,13.73
-33.88798901421694,150.9498529069886,10.73,Point,14942,R4769,GF,310409.317,6248370.313,10.73
-33.88798901421694,150.9498529069886,13.73,Point,14942,R4769,F 1,310409.317,6248370.313,13.73
-33.88798855934745,150.94978983095433,10.73,Point,14944,R4769,GF,310403.482,6248370.247,10.73
-33.88798855934745,150.94978983095433,13.73,Point,14944,R4769,F 1,310403.482,6248370.247,13.73
-33.88799902575522,150.94977344923024,10.73,Point,14945,R4769,GF,310401.99,6248369.056,10.73
-33.88799902575522,150.94977344923024,13.73,Point,14945,R4769,F 1,310401.99,6248369.056,13.73
-33.88805369737307,150.94972104406665,10.73,Point,14946,R4769,GF,310397.264,6248362.896,10.73
-33.88805369737307,150.94972104406665,13.73,Point,14946,R4769,F 1,310397.264,6248362.896,13.73
-33.888091825231484,150.9497142714853,10.73,Point,14947,R4769,GF,310396.722,6248358.655,10.73
-33.888091825231484,150.9497142714853,13.73,Point,14947,R4769,F 1,310396.722,6248358.655,13.73
-33.888129044612775,150.94974988138765,10.73,Point,14948,R4769,GF,310400.098,6248354.593,10.73
-33.888129044612775,150.94974988138765,13.73,Point,14948,R4769,F 1,310400.098,6248354.593,13.73
-33.888148994611015,150.94981570205167,10.73,Point,14949,R4769,GF,310406.23,6248352.502,10.73
-33.888148994611015,150.94981570205167,13.73,Point,14949,R4769,F 1,310406.23,6248352.502,13.73
-33.888147692797254,150.94987833371457,10.73,Point,14950,R4769,GF,310412.02,6248352.762,10.73
-33.888147692797254,150.94987833371457,13.73,Point,14950,R4769,F 1,310412.02,6248352.762,13.73
-33.888085946063924,150.94995639163236,10.73,Point,14951,R4769,GF,310419.103,6248359.754,10.73
-33.888085946063924,150.94995639163236,13.73,Point,14951,R4769,F 1,310419.103,6248359.754,13.73
-33.88791546146308,150.95326769524783,9.94,Point,14952,R4770,GF,310724.993,6248384.769,9.94
-33.88785668843901,150.95323833992495,9.94,Point,14953,R4770,GF,310722.148,6248391.233,9.94
-33.8878430248156,150.95315839957593,9.94,Point,14954,R4770,GF,310714.724,6248392.601,9.94
-33.887946786128154,150.95323785221416,9.94,Point,14957,R4770,GF,310722.302,6248381.24,9.94
-33.88689308521551,150.94502029620247,11.53,Point,14958,R4771,GF,309959.91,6248482.923,11.53
-33.886933268791765,150.94496867960837,11.53,Point,14959,R4771,GF,309955.225,6248478.371,11.53
-33.88698963309967,150.94494002800812,11.53,Point,14960,R4771,GF,309952.7,6248472.067,11.53
-33.887052549038316,150.94498627388373,11.53,Point,14961,R4771,GF,309957.117,6248465.175,11.53
-33.88700387734499,150.945046343468,11.53,Point,14962,R4771,GF,309962.565,6248470.684,11.53
-33.886945092217445,150.94507311778582,11.53,Point,14963,R4771,GF,309964.911,6248477.253,11.53
-33.88895936911929,150.95012773561592,10.64,Point,14964,R4772,GF,310436.884,6248263.205,10.64
-33.88889672619322,150.9500625683528,10.64,Point,14965,R4772,GF,310430.718,6248270.032,10.64
-33.88898376871689,150.94996954609954,10.64,Point,14966,R4772,GF,310422.307,6248260.207,10.64
-33.88901611856583,150.95004034694338,10.64,Point,14967,R4772,GF,310428.927,6248256.75,10.64
-33.88662063035974,150.94657290557524,11.2,Point,14969,R4773,GF,310102.911,6248516.011,11.2
-33.88662063035974,150.94657290557524,14.2,Point,14969,R4773,F 1,310102.911,6248516.011,14.2
-33.88662063035974,150.94657290557524,17.2,Point,14969,R4773,F 2,310102.911,6248516.011,17.2
-33.88672094899254,150.94678959888367,11.2,Point,14970,R4773,GF,310123.176,6248505.286,11.2
-33.88672094899254,150.94678959888367,14.2,Point,14970,R4773,F 1,310123.176,6248505.286,14.2
-33.88672094899254,150.94678959888367,17.2,Point,14970,R4773,F 2,310123.176,6248505.286,17.2
-33.88668264961272,150.9470338111389,11.2,Point,14971,R4773,GF,310145.679,6248509.985,11.2
-33.88668264961272,150.9470338111389,14.2,Point,14971,R4773,F 1,310145.679,6248509.985,14.2
-33.88668264961272,150.9470338111389,17.2,Point,14971,R4773,F 2,310145.679,6248509.985,17.2
-33.8865783910284,150.94683064009445,11.2,Point,14972,R4773,GF,310126.656,6248521.172,11.2
-33.8865783910284,150.94683064009445,14.2,Point,14972,R4773,F 1,310126.656,6248521.172,14.2
-33.8865783910284,150.94683064009445,17.2,Point,14972,R4773,F 2,310126.656,6248521.172,17.2
-33.88702631585961,150.94482937705044,11.66,Point,14973,R4774,GF,309942.547,6248467.794,11.66
-33.887057074549226,150.94475493589763,11.66,Point,14974,R4774,GF,309935.73,6248464.245,11.66
-33.887103111008685,150.944795780751,11.66,Point,14975,R4774,GF,309939.61,6248459.215,11.66
-33.887110568250456,150.94485199560614,11.66,Point,14976,R4774,GF,309944.826,6248458.492,11.66
-33.88707719776324,150.94488825850405,11.66,Point,14977,R4774,GF,309948.106,6248462.26,11.66
-33.88801960646462,150.9464181489858,11.31,Point,14978,R4775,GF,310091.699,6248360.574,11.31
-33.88797949254726,150.94638366955286,11.31,Point,14979,R4775,GF,310088.421,6248364.959,11.31
-33.8880090348713,150.9463373463149,11.31,Point,14980,R4775,GF,310084.202,6248361.597,11.31
-33.88802276509777,150.9463112417986,11.31,Point,14981,R4775,GF,310081.818,6248360.026,11.31
-33.88800352384251,150.9462907390057,11.31,Point,14982,R4775,GF,310079.879,6248362.122,11.31
-33.88796345265082,150.94624800921247,11.31,Point,14983,R4775,GF,310075.838,6248366.487,11.31
-33.888014995103056,150.9461897303936,11.31,Point,14984,R4775,GF,310070.562,6248360.663,11.31
-33.888085550016875,150.94629234036037,11.31,Point,14985,R4775,GF,310080.209,6248353.028,11.31
-33.888096050004556,150.94641913828005,11.31,Point,14986,R4775,GF,310091.96,6248352.098,11.31
-33.88807151438174,150.9464591139114,11.31,Point,14987,R4775,GF,310095.603,6248354.893,11.31
-33.88803869380997,150.94642888162585,11.31,Point,14988,R4775,GF,310092.734,6248358.477,11.31
-33.88982116963991,150.949786102218,9.89,Point,14989,R4776,GF,310407.194,6248166.998,9.89
-33.8898377876894,150.949733017363,9.89,Point,14990,R4776,GF,310402.321,6248165.057,9.89
-33.889877758560054,150.9496923371478,9.89,Point,14991,R4776,GF,310398.647,6248160.549,9.89
-33.88993061374872,150.94974801908114,9.89,Point,14992,R4776,GF,310403.914,6248154.79,9.89
-33.889894926917556,150.94982071936508,9.89,Point,14993,R4776,GF,310410.559,6248158.882,9.89
-33.887132468121784,150.9477778931529,11.27,Point,14994,R4777,GF,310215.498,6248461.474,11.27
-33.887132468121784,150.9477778931529,14.27,Point,14994,R4777,F 1,310215.498,6248461.474,14.27
-33.88722339969616,150.94766782470774,11.27,Point,14995,R4777,GF,310205.519,6248451.186,11.27
-33.88722339969616,150.94766782470774,14.27,Point,14995,R4777,F 1,310205.519,6248451.186,14.27
-33.887252795983244,150.94771064839537,11.27,Point,14996,R4777,GF,310209.545,6248448.005,11.27
-33.887252795983244,150.94771064839537,14.27,Point,14996,R4777,F 1,310209.545,6248448.005,14.27
-33.8872643932487,150.947823839503,11.27,Point,14997,R4777,GF,310220.04,6248446.928,11.27
-33.8872643932487,150.947823839503,14.27,Point,14997,R4777,F 1,310220.04,6248446.928,14.27
-33.88722696387585,150.9478709021616,11.27,Point,14998,R4777,GF,310224.31,6248451.166,11.27
-33.88722696387585,150.9478709021616,14.27,Point,14998,R4777,F 1,310224.31,6248451.166,14.27
-33.88673865809299,150.94784134231932,11.03,Point,14999,R4778,GF,310220.494,6248505.266,11.03
-33.886763594720115,150.94777237207038,11.03,Point,15000,R4778,GF,310214.17,6248502.373,11.03
-33.8868027670816,150.94776606025877,11.03,Point,15001,R4778,GF,310213.673,6248498.017,11.03
-33.886858664249644,150.94781485485603,11.03,Point,15002,R4778,GF,310218.31,6248491.908,11.03
-33.88681461930474,150.94787182787826,11.03,Point,15003,R4778,GF,310223.482,6248496.898,11.03
-33.88677788463124,150.94789997484673,11.03,Point,15004,R4778,GF,310226.004,6248501.024,11.03
-33.89053451077894,150.94772062645444,9.5,Point,15005,R4779,GF,310217.74,6248084.071,9.5
-33.89050332633387,150.94768196344535,9.5,Point,15006,R4779,GF,310214.095,6248087.458,9.5
-33.89052009572171,150.9476320637286,9.5,Point,15007,R4779,GF,310209.517,6248085.506,9.5
-33.890523129897176,150.94761069113747,9.5,Point,15008,R4779,GF,310207.547,6248085.13,9.5
-33.890547651190616,150.9475622599004,9.5,Point,15009,R4779,GF,310203.122,6248082.321,9.5
-33.8905891281535,150.94753300310927,9.5,Point,15010,R4779,GF,310200.508,6248077.667,9.5
-33.890632645795236,150.947602390602,9.5,Point,15011,R4779,GF,310207.022,6248072.969,9.5
-33.89061703593957,150.94768561805404,9.5,Point,15012,R4779,GF,310214.685,6248074.854,9.5
-33.89058256489064,150.94771919395475,9.5,Point,15013,R4779,GF,310217.714,6248078.739,9.5
-33.89217455776713,150.94629017105527,13.45,Point,15014,R4780,GF,310089.076,6247899.54,13.45
-33.89222112542314,150.94618392608325,13.45,Point,15015,R4780,GF,310079.353,6247894.179,13.45
-33.89230370556285,150.94623983514876,13.45,Point,15016,R4780,GF,310084.707,6247885.124,13.45
-33.892265595029066,150.9463400928103,13.45,Point,15017,R4780,GF,310093.895,6247889.536,13.45
-33.88463351898491,150.94477548630874,10.24,Point,15018,R4781,GF,309932.253,6248733.063,10.24
-33.88463351898491,150.94477548630874,13.24,Point,15018,R4781,F 1,309932.253,6248733.063,13.24
-33.88462799217818,150.94471175610718,10.24,Point,15019,R4781,GF,309926.346,6248733.558,10.24
-33.88462799217818,150.94471175610718,13.24,Point,15019,R4781,F 1,309926.346,6248733.558,13.24
-33.88470658776151,150.94459315090452,10.24,Point,15020,R4781,GF,309915.55,6248724.622,10.24
-33.88470658776151,150.94459315090452,13.24,Point,15020,R4781,F 1,309915.55,6248724.622,13.24
-33.884859403237094,150.9445924577711,10.24,Point,15021,R4781,GF,309915.825,6248707.673,10.24
-33.884859403237094,150.9445924577711,13.24,Point,15021,R4781,F 1,309915.825,6248707.673,13.24
-33.88479770033351,150.9447658825438,10.24,Point,15022,R4781,GF,309931.729,6248714.837,10.24
-33.88479770033351,150.9447658825438,13.24,Point,15022,R4781,F 1,309931.729,6248714.837,13.24
-33.88662169564188,150.95178777593608,9.22,Point,15024,R4782,GF,310585.252,6248525.523,9.22
-33.88668340156695,150.95181291888912,9.22,Point,15026,R4782,GF,310587.714,6248518.726,9.22
-33.88667420206214,150.95185941270333,9.22,Point,15027,R4782,GF,310591.994,6248519.832,9.22
-33.88666361271831,150.9518982418414,9.22,Point,15028,R4782,GF,310595.562,6248521.078,9.22
-33.886639263249265,150.9519310859367,9.22,Point,15029,R4782,GF,310598.546,6248523.839,9.22
-33.886602847314,150.95186838409282,9.22,Point,15030,R4782,GF,310592.666,6248527.762,9.22
-33.88919645023832,150.9503276624261,10.19,Point,15031,R4783,GF,310455.9,6248237.281,10.19
-33.88922640082885,150.9502938611281,10.19,Point,15032,R4783,GF,310452.84,6248233.897,10.19
-33.88929096524584,150.9502816123138,10.19,Point,15033,R4783,GF,310451.85,6248226.714,10.19
-33.88934340333622,150.95029978665218,10.19,Point,15034,R4783,GF,310453.647,6248220.932,10.19
-33.88936253476227,150.9504448473861,10.19,Point,15035,R4783,GF,310467.106,6248219.078,10.19
-33.88935653847573,150.95058843348255,10.19,Point,15036,R4783,GF,310480.373,6248220.008,10.19
-33.88931533251364,150.95062318517466,10.19,Point,15037,R4783,GF,310483.496,6248224.642,10.19
-33.88922479520866,150.9505425207844,10.19,Point,15038,R4783,GF,310475.835,6248234.534,10.19
-33.88920957527551,150.95042714282263,10.19,Point,15039,R4783,GF,310465.13,6248236.009,10.19
-33.885613659235396,150.9503323207639,9.87,Point,15040,R4784,GF,310448.402,6248634.632,9.87
-33.88555444088541,150.95030279504232,9.87,Point,15041,R4784,GF,310445.54,6248641.145,9.87
-33.88560485673667,150.95025526149192,9.87,Point,15042,R4784,GF,310441.255,6248635.466,9.87
-33.88567942345479,150.95025671004606,9.87,Point,15043,R4784,GF,310441.554,6248627.199,9.87
-33.88568537183845,150.95030476548814,9.87,Point,15044,R4784,GF,310446.012,6248626.628,9.87
-33.885576546493475,150.9512092328482,9.45,Point,15045,R4785,GF,310529.429,6248640.366,9.45
-33.8855016006884,150.95117144426058,9.45,Point,15046,R4785,GF,310525.768,6248648.608,9.45
-33.88549195078521,150.9511295966844,9.45,Point,15047,R4785,GF,310521.876,6248649.601,9.45
-33.88555256895648,150.95108175477728,9.45,Point,15048,R4785,GF,310517.585,6248642.79,9.45
-33.88562284259077,150.95111295190532,9.45,Point,15049,R4785,GF,310520.626,6248635.054,9.45
-33.88563971187318,150.9511649086409,9.45,Point,15050,R4785,GF,310525.469,6248633.279,9.45
-33.88699226885953,150.93769172809905,13.53,Point,15051,R4786,GF,309282.291,6248458.338,13.53
-33.88702664033779,150.9376173705459,13.53,Point,15052,R4786,GF,309275.49,6248454.388,13.53
-33.887089601083886,150.9376564417601,13.53,Point,15053,R4786,GF,309279.244,6248447.478,13.53
-33.88705522958382,150.93773079935488,13.53,Point,15054,R4786,GF,309286.045,6248451.428,13.53
-33.88471002554445,150.9492344845508,9.52,Point,15055,R4787,GF,310344.858,6248732.821,9.52
-33.88463289909479,150.94928563065668,9.52,Point,15057,R4787,GF,310349.418,6248741.469,9.52
-33.88719656330333,150.94243533493793,12.11,Point,15058,R4788,GF,309721.494,6248444.48,12.11
-33.88719656330333,150.94243533493793,15.11,Point,15058,R4788,F 1,309721.494,6248444.48,15.11
-33.88719656330333,150.94243533493793,18.11,Point,15058,R4788,F 2,309721.494,6248444.48,18.11
-33.887208937013284,150.94233887852994,15.11,Point,15059,R4788,F 1,309712.6,6248442.929,15.11
-33.887208937013284,150.94233887852994,18.11,Point,15059,R4788,F 2,309712.6,6248442.929,18.11
-33.88726900058281,150.94231688275693,15.11,Point,15060,R4788,F 1,309710.699,6248436.227,15.11
-33.88726900058281,150.94231688275693,18.11,Point,15060,R4788,F 2,309710.699,6248436.227,18.11
-33.887353261794516,150.94228603474852,12.11,Point,15061,R4788,GF,309708.033,6248426.825,12.11
-33.887353261794516,150.94228603474852,15.11,Point,15061,R4788,F 1,309708.033,6248426.825,15.11
-33.887353261794516,150.94228603474852,18.11,Point,15061,R4788,F 2,309708.033,6248426.825,18.11
-33.887422054260554,150.94230724908854,12.11,Point,15062,R4788,GF,309710.148,6248419.235,12.11
-33.887422054260554,150.94230724908854,15.11,Point,15062,R4788,F 1,309710.148,6248419.235,15.11
-33.887422054260554,150.94230724908854,18.11,Point,15062,R4788,F 2,309710.148,6248419.235,18.11
-33.887410188246825,150.9423579924102,12.11,Point,15063,R4788,GF,309714.815,6248420.645,12.11
-33.887410188246825,150.9423579924102,15.11,Point,15063,R4788,F 1,309714.815,6248420.645,15.11
-33.887410188246825,150.9423579924102,18.11,Point,15063,R4788,F 2,309714.815,6248420.645,18.11
-33.88743623272176,150.9424030139155,12.11,Point,15064,R4788,GF,309719.037,6248417.84,12.11
-33.88743623272176,150.9424030139155,15.11,Point,15064,R4788,F 1,309719.037,6248417.84,15.11
-33.88743623272176,150.9424030139155,18.11,Point,15064,R4788,F 2,309719.037,6248417.84,18.11
-33.88735488083699,150.94247739560123,12.11,Point,15065,R4788,GF,309725.736,6248427,12.11
-33.88735488083699,150.94247739560123,15.11,Point,15065,R4788,F 1,309725.736,6248427,15.11
-33.88735488083699,150.94247739560123,18.11,Point,15065,R4788,F 2,309725.736,6248427,18.11
-33.88724825028844,150.9425083374116,12.11,Point,15066,R4788,GF,309728.361,6248438.883,12.11
-33.88724825028844,150.9425083374116,15.11,Point,15066,R4788,F 1,309728.361,6248438.883,15.11
-33.88724825028844,150.9425083374116,18.11,Point,15066,R4788,F 2,309728.361,6248438.883,18.11
-33.89045617374736,150.94635976589998,9.87,Point,15067,R4789,GF,310091.702,6248090.243,9.87
-33.890470612440325,150.9464064308006,9.87,Point,15068,R4789,GF,310096.05,6248088.728,9.87
-33.8904276391973,150.94643624294125,9.87,Point,15069,R4789,GF,310098.712,6248093.549,9.87
-33.890382244087384,150.9464278815096,9.87,Point,15070,R4789,GF,310097.838,6248098.568,9.87
-33.89036187227163,150.94635255546137,9.87,Point,15071,R4789,GF,310090.826,6248100.688,9.87
-33.890453106398965,150.94634831372892,9.87,Point,15072,R4789,GF,310090.636,6248090.562,9.87
-33.88631865126964,150.94087322727705,11.6,Point,15073,R4790,GF,309575.059,6248538.948,11.6
-33.88631865126964,150.94087322727705,14.6,Point,15073,R4790,F 1,309575.059,6248538.948,14.6
-33.88640912979503,150.9408054694045,11.6,Point,15074,R4790,GF,309568.993,6248528.788,11.6
-33.88640912979503,150.9408054694045,14.6,Point,15074,R4790,F 1,309568.993,6248528.788,14.6
-33.886555206232266,150.94095721280763,11.6,Point,15075,R4790,GF,309583.353,6248512.869,11.6
-33.886555206232266,150.94095721280763,14.6,Point,15075,R4790,F 1,309583.353,6248512.869,14.6
-33.88648185285927,150.9411583309588,11.6,Point,15076,R4790,GF,309601.792,6248521.377,11.6
-33.88648185285927,150.9411583309588,14.6,Point,15076,R4790,F 1,309601.792,6248521.377,14.6
-33.886382954309816,150.9411215590405,11.6,Point,15077,R4790,GF,309598.171,6248532.277,11.6
-33.886382954309816,150.9411215590405,14.6,Point,15077,R4790,F 1,309598.171,6248532.277,14.6
-33.88636745643341,150.94101111277064,11.6,Point,15078,R4790,GF,309587.921,6248533.791,11.6
-33.88636745643341,150.94101111277064,14.6,Point,15078,R4790,F 1,309587.921,6248533.791,14.6
-33.88870125305277,150.9486158026804,10.95,Point,15079,R4791,GF,310296.473,6248289.039,10.95
-33.88870125305277,150.9486158026804,13.95,Point,15079,R4791,F 1,310296.473,6248289.039,13.95
-33.88875442946947,150.94850289628877,13.95,Point,15080,R4791,F 1,310286.148,6248282.933,13.95
-33.888829250541114,150.94858890792543,13.95,Point,15081,R4791,F 1,310294.269,6248274.794,13.95
-33.88981703451919,150.95098913841306,9.2,Point,15082,R4792,GF,310518.453,6248169.677,9.2
-33.889791345844465,150.95104227782144,9.2,Point,15083,R4792,GF,310523.311,6248172.624,9.2
-33.88978307902583,150.951088988972,9.2,Point,15084,R4792,GF,310527.613,6248173.627,9.2
-33.8897942105472,150.95117815992606,9.2,Point,15085,R4792,GF,310535.885,6248172.557,9.2
-33.88975322298478,150.95123147057387,9.2,Point,15086,R4792,GF,310540.725,6248177.201,9.2
-33.88968861858318,150.95109551922098,9.2,Point,15087,R4792,GF,310528.008,6248184.115,9.2
-33.889709940879584,150.95094414890713,9.2,Point,15088,R4792,GF,310514.055,6248181.471,9.2
-33.88976093741636,150.95092933824844,9.2,Point,15089,R4792,GF,310512.798,6248175.788,9.2
-33.88977945065149,150.9508828252702,9.2,Point,15090,R4792,GF,310508.537,6248173.649,9.2
-33.88980850377351,150.9509208049292,9.2,Point,15091,R4792,GF,310512.114,6248170.497,9.2
-33.887808647355065,150.94969515496044,10.83,Point,15092,R4793,GF,310394.327,6248390.025,10.83
-33.88786700591633,150.9496540680675,10.83,Point,15093,R4793,GF,310390.656,6248383.477,10.83
-33.88792753363326,150.949690741746,10.83,Point,15094,R4793,GF,310394.182,6248376.832,10.83
-33.8878667573477,150.94974800689968,10.83,Point,15095,R4793,GF,310399.344,6248383.678,10.83
-33.88703235323797,150.9457198550811,11.41,Point,15096,R4794,GF,310024.923,6248468.772,11.41
-33.88695819667584,150.94579056859064,11.41,Point,15097,R4794,GF,310031.299,6248477.127,11.41
-33.886868670049054,150.94575338256658,11.41,Point,15098,R4794,GF,310027.661,6248486.987,11.41
-33.88694282659236,150.94568266910406,11.41,Point,15099,R4794,GF,310021.285,6248478.632,11.41
-33.88488449356107,150.94962986584878,9.36,Point,15101,R4795,GF,310381.815,6248714.202,9.36
-33.88482844492133,150.9496797180474,9.36,Point,15102,R4795,GF,310386.302,6248720.51,9.36
-33.88472813231013,150.94956327983206,9.36,Point,15105,R4795,GF,310375.31,6248731.42,9.36
-33.88484632288736,150.9494726624487,9.36,Point,15107,R4795,GF,310367.19,6248718.145,9.36
-33.88490108977879,150.9495012668289,9.36,Point,15108,R4795,GF,310369.957,6248712.124,9.36
-33.89011859671549,150.94595675217616,9.85,Point,15109,R4796,GF,310053.679,6248126.936,9.85
-33.89001234919439,150.94597557217023,9.85,Point,15111,R4796,GF,310055.184,6248138.754,9.85
-33.88998908349183,150.94590840337355,9.85,Point,15112,R4796,GF,310048.92,6248141.21,9.85
-33.88998153416359,150.94590178363094,9.85,Point,15113,R4796,GF,310048.291,6248142.035,9.85
-33.88995381170854,150.94587934308888,9.85,Point,15114,R4796,GF,310046.154,6248145.068,9.85
-33.88994305402642,150.94583768275837,9.85,Point,15115,R4796,GF,310042.277,6248146.184,9.85
-33.890101453006935,150.9458176551684,9.85,Point,15118,R4796,GF,310040.776,6248128.58,9.85
-33.89013012870383,150.94588589442733,9.85,Point,15119,R4796,GF,310047.151,6248125.526,9.85
-33.888581483194606,150.95254444600505,9.68,Point,15120,R4797,GF,310659.571,6248309.572,9.68
-33.888542411583735,150.95258775168543,9.68,Point,15121,R4797,GF,310663.49,6248313.985,9.68
-33.88848618983471,150.9525854951088,9.68,Point,15122,R4797,GF,310663.157,6248320.216,9.68
-33.88849593273663,150.95251906108143,9.68,Point,15123,R4797,GF,310657.034,6248319.013,9.68
-33.88852774776448,150.95246503046576,9.68,Point,15124,R4797,GF,310652.107,6248315.385,9.68
-33.88863046753737,150.95245631507134,9.68,Point,15127,R4797,GF,310651.528,6248303.977,9.68
-33.88861836108505,150.9525085772465,9.68,Point,15128,R4797,GF,310656.335,6248305.416,9.68
-33.88599416773156,150.95059758193912,9.56,Point,15129,R4798,GF,310473.779,6248592.922,9.56
-33.88599416773156,150.95059758193912,12.56,Point,15129,R4798,F 1,310473.779,6248592.922,12.56
-33.88607529479039,150.9505651957947,9.56,Point,15130,R4798,GF,310470.963,6248583.865,9.56
